frame: 1 detections_num: 69 timestamp: 1532402927.647951
detection: id: 127  position: 362.423000 1105.191000 0.994000  size: 2.404000 0.721000 1.341000  angle: 0.000000 -0.000000 -1.633314
detection: id: 128  position: 342.555000 1147.896000 1.373000  size: 0.973000 0.983000 1.811000  angle: 0.000000 0.000000 2.687615
detection: id: 129  position: 388.713000 1111.416000 0.927000  size: 0.422000 0.445000 0.734000  angle: 0.000000 0.000000 2.568723
detection: id: 130  position: 363.532000 1126.236000 0.953000  size: 0.422000 0.407000 0.764000  angle: 0.000000 0.000000 -0.416383
detection: id: 131  position: 400.319000 1110.827000 0.730000  size: 1.974000 0.626000 1.054000  angle: 0.000000 0.000000 1.146018
detection: id: 132  position: 349.475000 1114.658000 1.037000  size: 2.032000 0.687000 1.148000  angle: 0.000000 -0.000000 -2.373002
detection: id: 133  position: 384.509000 1133.716000 1.002000  size: 2.030000 0.666000 1.150000  angle: 0.000000 -0.000000 -0.410362
detection: id: 134  position: 396.666000 1112.424000 0.772000  size: 2.086000 0.677000 1.091000  angle: 0.000000 0.000000 1.191117
detection: id: 135  position: 360.039000 1122.438000 1.433000  size: 1.875000 4.363000 1.441000  angle: 0.000000 0.000000 -0.379435
detection: id: 136  position: 396.983000 1107.043000 1.270000  size: 0.759000 0.829000 1.780000  angle: 0.000000 0.000000 3.086754
detection: id: 137  position: 356.763000 1113.872000 0.875000  size: 0.419000 0.397000 0.691000  angle: 0.000000 0.000000 1.238259
detection: id: 138  position: 391.219000 1112.614000 0.953000  size: 1.790000 0.621000 1.119000  angle: 0.000000 0.000000 2.775283
detection: id: 139  position: 392.920000 1113.731000 0.841000  size: 2.056000 0.613000 1.181000  angle: 0.000000 0.000000 1.521945
detection: id: 140  position: 425.137000 1115.057000 1.740000  size: 0.791000 0.909000 1.780000  angle: 0.000000 0.000000 2.113096
detection: id: 141  position: 361.252000 1127.231000 1.019000  size: 0.411000 0.395000 0.803000  angle: 0.000000 0.000000 -0.399768
detection: id: 142  position: 363.143000 1123.593000 1.085000  size: 0.437000 0.392000 0.777000  angle: 0.000000 0.000000 -0.406574
detection: id: 143  position: 383.576000 1132.961000 0.951000  size: 0.383000 0.399000 0.705000  angle: 0.000000 0.000000 -0.423487
detection: id: 144  position: 359.110000 1124.950000 1.055000  size: 0.439000 0.436000 0.774000  angle: 0.000000 0.000000 -0.406365
detection: id: 145  position: 427.284000 1091.127000 0.774000  size: 0.478000 0.465000 0.766000  angle: 0.000000 0.000000 2.756276
detection: id: 146  position: 406.727000 1099.666000 0.863000  size: 0.392000 0.451000 0.690000  angle: 0.000000 -0.000000 -2.832704
detection: id: 147  position: 357.199000 1105.260000 0.874000  size: 2.019000 0.660000 1.250000  angle: 0.000000 -0.000000 -1.653176
detection: id: 148  position: 352.538000 1128.041000 0.982000  size: 0.476000 0.489000 0.704000  angle: 0.000000 0.000000 -0.406365

frame: 19 detections_num: 152 timestamp: 1532402936.699359
detection: id: 1  position: 373.180000 1130.431000 1.263000  size: 0.621000 0.669000 1.642000  angle: 0.000000 0.000000 -0.368107
detection: id: 2  position: 374.497000 1144.197000 1.432000  size: 0.775000 0.769000 1.711000  angle: 0.000000 -0.000000 -2.067988
detection: id: 3  position: 354.063000 1132.468000 1.206000  size: 2.011000 4.633000 1.573000  angle: 0.000000 0.000000 -0.385945
detection: id: 4  position: 380.418000 1169.555000 2.047000  size: 0.752000 0.819000 1.637000  angle: 0.000000 0.000000 1.348668
detection: id: 5  position: 372.720000 1129.501000 1.322000  size: 0.689000 1.770000 1.709000  angle: 0.000000 0.000000 -0.201865
detection: id: 6  position: 373.717000 1141.838000 1.361000  size: 0.661000 0.703000 1.839000  angle: 0.000000 -0.000000 -2.245890
detection: id: 7  position: 393.014000 1113.299000 1.278000  size: 0.626000 0.687000 1.766000  angle: 0.000000 0.000000 -1.384133
detection: id: 8  position: 411.672000 1092.092000 2.094000  size: 2.508000 6.452000 3.236000  angle: 0.000000 0.000000 2.734634
detection: id: 9  position: 355.810000 1124.675000 1.540000  size: 1.169000 2.059000 1.931000  angle: 0.000000 0.000000 -0.379435
detection: id: 10  position: 385.994000 1106.575000 1.426000  size: 0.700000 0.913000 1.760000  angle: 0.000000 -0.000000 -1.777478
detection: id: 11  position: 409.323000 1117.058000 1.114000  size: 0.844000 2.229000 1.336000  angle: 0.000000 0.000000 2.192518
detection: id: 12  position: 392.061000 1105.893000 1.036000  size: 2.068000 0.616000 1.169000  angle: 0.000000 -0.000000 -1.989256
detection: id: 13  position: 364.615000 1104.564000 0.990000  size: 2.143000 0.699000 1.109000  angle: 0.000000 -0.000000 -2.102982
detection: id: 14  position: 426.168000 1115.120000 1.919000  size: 0.979000 0.995000 1.890000  angle: 0.000000 0.000000 2.537063
detection: id: 15  position: 351.083000 1112.973000 1.148000  size: 2.192000 0.668000 1.132000  angle: 0.000000 -0.000000 -2.425624
detection: id: 16  position: 419.473000 1102.505000 0.484000  size: 0.488000 0.513000 0.798000  angle: 0.000000 0.000000 2.747009
detection: id: 17  position: 389.044000 1112.735000 1.337000  size: 0.695000 0.914000 1.905000  angle: 0.000000 0.000000 1.047442
detection: id: 18  position: 355.875000 1106.143000 0.803000  size: 1.911000 0.589000 1.327000  angle: 0.000000 -0.000000 -2.735228
detection: id: 19  position: 424.133000 1100.728000 0.496000  size: 0.473000 0.484000 0.730000  angle: 0.000000 0.000000 2.747009
detection: id: 20  position: 431.795000 1089.293000 0.732000  size: 0.424000 0.421000 0.808000  angle: 0.000000 0.000000 2.753606
detection: id: 21  position: 389.610000 1122.928000 1.084000  size: 0.648000 0.709000 1.609000  angle: 0.000000 0.000000 3.063542
detection: id: 22  position: 394.842000 1158.711000 1.050000  size: 1.977000 0.703000 1.149000  angle: 0.000000 -0.000000 -0.418879
detection: id: 23  position: 408.524000 1190.723000 1.268000  size: 1.910000 0.555000 1.055000  angle: 0.000000 -0.000000 -0.406156
detection: id: 24  position: 407.717000 1195.773000 1.594000  size: 1.019000 0.915000 1.670000  angle: 0.000000 0.000000 2.719206
detection: id: 25  position: 419.111000 1154.549000 1.197000  size: 0.934000 0.891000 1.835000  angle: 0.000000 -0.000000 -1.937001
detection: id: 26  position: 365.858000 1138.336000 1.252000  size: 0.800000 0.908000 1.835000  angle: 0.000000 0.000000 -0.838648
detection: id: 27  position: 394.050000 1156.846000 1.041000  size: 1.964000 0.694000 1.131000  angle: 0.000000 -0.000000 -0.383693
detection: id: 28  position: 365.092000 1116.247000 1.591000  size: 1.708000 4.010000 1.631000  angle: 0.000000 -0.000000 -3.107332
detection: id: 29  position: 371.820000 1129.154000 1.292000  size: 0.790000 0.741000 1.725000  angle: 0.000000 0.000000 -0.298294
detection: id: 30  position: 352.368000 1111.003000 1.200000  size: 2.259000 0.712000 1.215000  angle: 0.000000 -0.000000 -2.764813
detection: id: 31  position: 410.134000 1163.760000 2.073000  size: 2.877000 10.201000 3.595000  angle: 0.000000 -0.000000 -1.914504
detection: id: 32  position: 392.077000 1104.169000 1.609000  size: 2.135000 4.956000 2.170000  angle: 0.000000 0.000000 2.734634
detection: id: 33  position: 415.282000 1096.099000 0.821000  size: 0.435000 0.451000 0.706000  angle: 0.000000 0.000000 2.752349
detection: id: 34  position: 386.615000 1110.505000 1.424000  size: 0.767000 0.951000 1.835000  angle: 0.000000 -0.000000 -1.996343
detection: id: 35  position: 387.520000 1143.568000 1.041000  size: 1.967000 0.704000 0.962000  angle: 0.000000 -0.000000 -0.361562
detection: id: 36  position: 359.898000 1112.295000 1.129000  size: 2.001000 0.626000 1.077000  angle: 0.000000 -0.000000 -1.961261
detection: id: 37  position: 388.958000 1114.273000 1.279000  size: 0.720000 0.780000 1.812000  angle: 0.000000 0.000000 1.134708
detection: id: 38  position: 392.526000 1153.183000 1.020000  size: 2.060000 0.759000 1.100000  angle: 0.000000 -0.000000 -0.418600
detection: id: 39  position: 359.553000 1105.178000 0.991000  size: 2.412000 0.675000 1.385000  angle: 0.000000 -0.000000 -1.554617
detection: id: 40  position: 402.377000 1121.021000 1.002000  size: 0.690000 0.761000 1.730000  angle: 0.000000 0.000000 1.286325
detection: id: 41  position: 399.012000 1167.878000 1.143000  size: 1.969000 0.716000 1.092000  angle: 0.000000 -0.000000 -0.394741
detection: id: 42  position: 390.579000 1107.344000 1.012000  size: 1.877000 0.621000 1.203000  angle: 0.000000 -0.000000 -2.580993
detection: id: 43  position: 430.299000 1089.898000 0.776000  size: 0.493000 0.497000 0.808000  angle: 0.000000 0.000000 2.753606
detection: id: 44  position: 396.236000 1106.376000 1.394000  size: 0.703000 0.851000 1.760000  angle: 0.000000 0.000000 0.623789
detection: id: 45  position: 386.807000 1141.706000 1.106000  size: 1.990000 0.726000 0.921000  angle: 0.000000 -0.000000 -0.385037
detection: id: 46  position: 360.442000 1098.605000 1.550000  size: 2.333000 3.715000 2.033000  angle: 0.000000 0.000000 1.509012
detection: id: 47  position: 355.102000 1126.852000 1.023000  size: 0.425000 0.428000 0.720000  angle: 0.000000 0.000000 -0.406365
detection: id: 48  position: 374.789000 1143.603000 1.286000  size: 0.734000 0.775000 1.821000  angle: 0.000000 -0.000000 -2.131867
detection: id: 49  position: 371.179000 1139.137000 1.182000  size: 0.733000 0.746000 1.695000  angle: 0.000000 -0.000000 -2.288668
detection: id: 50  position: 385.402000 1138.023000 1.089000  size: 1.923000 0.696000 0.919000  angle: 0.000000 -0.000000 -0.350131
detection: id: 51  position: 391.722000 1114.031000 0.733000  size: 0.376000 0.410000 0.761000  angle: 0.000000 0.000000 2.573436
detection: id: 52  position: 390.073000 1149.573000 1.045000  size: 2.050000 0.693000 1.081000  angle: 0.000000 -0.000000 -0.364687
detection: id: 53  position: 393.838000 1118.267000 1.278000  size: 0.775000 0.837000 1.746000  angle: 0.000000 -0.000000 -1.848862
detection: id: 54  position: 361.016000 1107.522000 0.816000  size: 2.055000 0.626000 1.093000  angle: 0.000000 0.000000 1.780777
detection: id: 55  position: 391.734000 1151.279000 1.002000  size: 1.977000 0.764000 1.144000  angle: 0.000000 -0.000000 -0.366240
detection: id: 56  position: 394.022000 1105.101000 0.975000  size: 2.175000 0.644000 1.245000  angle: 0.000000 -0.000000 -1.989256
detection: id: 57  position: 361.875000 1111.448000 1.156000  size: 2.160000 0.685000 1.162000  angle: 0.000000 -0.000000 -1.996168
detection: id: 58  position: 396.326000 1104.747000 0.988000  size: 2.326000 0.638000 1.221000  angle: 0.000000 -0.000000 -1.385128
detection: id: 59  position: 410.862000 1106.326000 0.490000  size: 0.510000 0.476000 0.739000  angle: 0.000000 0.000000 2.714807
detection: id: 60  position: 386.070000 1139.830000 1.092000  size: 1.842000 0.677000 0.885000  angle: 0.000000 -0.000000 -0.367584
detection: id: 61  position: 363.327000 1094.088000 1.662000  size: 2.287000 6.013000 2.598000  angle: 0.000000 0.000000 1.146524
detection: id: 62  position: 359.417000 1108.424000 1.143000  size: 1.870000 0.606000 1.118000  angle: 0.000000 -0.000000 -2.947599
detection: id: 63  position: 372.743000 1143.095000 1.297000  size: 0.777000 0.828000 1.734000  angle: 0.000000 -0.000000 -2.114414
detection: id: 64  position: 371.029000 1133.721000 1.133000  size: 0.698000 0.813000 1.656000  angle: 0.000000 0.000000 -1.412635
detection: id: 65  position: 404.955000 1124.632000 1.083000  size: 0.674000 0.994000 1.757000  angle: 0.000000 -0.000000 -3.123755
detection: id: 66  position: 390.675000 1148.918000 0.896000  size: 0.473000 0.483000 0.733000  angle: 0.000000 0.000000 -0.500875
detection: id: 67  position: 389.869000 1109.236000 1.082000  size: 1.827000 0.619000 1.066000  angle: 0.000000 -0.000000 -3.010588
detection: id: 68  position: 405.626000 1108.416000 0.494000  size: 0.499000 0.536000 0.798000  angle: 0.000000 0.000000 2.714807
detection: id: 69  position: 358.757000 1084.221000 1.995000  size: 3.523000 11.084000 3.320000  angle: 0.000000 0.000000 1.162581
detection: id: 70  position: 385.195000 1108.117000 1.523000  size: 0.685000 1.002000 1.914000  angle: 0.000000 -0.000000 -2.066976
detection: id: 71  position: 422.169000 1093.144000 0.673000  size: 0.514000 0.525000 0.736000  angle: 0.000000 0.000000 2.756276
detection: id: 72  position: 385.323000 1135.664000 1.086000  size: 2.168000 0.647000 1.098000  angle: 0.000000 -0.000000 -0.375455
detection: id: 73  position: 362.322000 1096.042000 0.898000  size: 2.535000 0.676000 1.200000  angle: 0.000000 0.000000 2.689046
detection: id: 74  position: 402.176000 1110.021000 0.690000  size: 1.991000 0.590000 1.079000  angle: 0.000000 0.000000 1.146018
detection: id: 75  position: 428.689000 1090.596000 0.764000  size: 0.439000 0.429000 0.844000  angle: 0.000000 0.000000 2.756276
detection: id: 76  position: 364.336000 1100.342000 0.883000  size: 1.998000 0.640000 1.068000  angle: 0.000000 0.000000 2.706692
detection: id: 77  position: 383.925000 1134.359000 1.105000  size: 1.994000 0.639000 0.927000  angle: 0.000000 -0.000000 -0.382943
detection: id: 78  position: 358.747000 1128.094000 0.821000  size: 0.411000 0.415000 0.564000  angle: 0.000000 0.000000 -0.399768
detection: id: 79  position: 362.505000 1109.686000 0.933000  size: 2.089000 0.646000 1.076000  angle: 0.000000 0.000000 2.715907
detection: id: 80  position: 418.930000 1094.462000 0.814000  size: 0.466000 0.463000 0.785000  angle: 0.000000 0.000000 2.756276
detection: id: 81  position: 411.096000 1097.949000 0.806000  size: 0.407000 0.427000 0.723000  angle: 0.000000 0.000000 2.752349
detection: id: 82  position: 350.365000 1129.381000 0.689000  size: 0.566000 0.581000 0.720000  angle: 0.000000 0.000000 -0.406365
detection: id: 83  position: 425.994000 1091.597000 0.733000  size: 0.471000 0.456000 0.754000  angle: 0.000000 0.000000 2.756276
detection: id: 84  position: 361.002000 1129.154000 1.316000  size: 1.939000 4.819000 1.736000  angle: 0.000000 0.000000 -0.403398
detection: id: 85  position: 400.486000 1171.679000 1.249000  size: 2.073000 0.633000 1.078000  angle: 0.000000 -0.000000 -0.355035
detection: id: 86  position: 395.651000 1160.538000 0.997000  size: 1.945000 0.649000 1.110000  angle: 0.000000 -0.000000 -0.436332
detection: id: 87  position: 398.565000 1110.043000 1.788000  size: 3.016000 3.992000 2.916000  angle: 0.000000 0.000000 2.734634
detection: id: 88  position: 398.222000 1166.030000 1.173000  size: 1.964000 0.720000 1.104000  angle: 0.000000 -0.000000 -0.424429
detection: id: 89  position: 351.199000 1126.315000 1.443000  size: 1.972000 4.698000 1.581000  angle: 0.000000 0.000000 -0.379487
detection: id: 90  position: 385.471000 1111.667000 1.461000  size: 0.759000 0.837000 1.916000  angle: 0.000000 -0.000000 -2.051611
detection: id: 91  position: 370.709000 1139.622000 1.281000  size: 0.739000 0.771000 1.766000  angle: 0.000000 -0.000000 -2.296888
detection: id: 92  position: 384.760000 1105.791000 1.463000  size: 0.694000 0.902000 1.807000  angle: 0.000000 -0.000000 -1.936076
detection: id: 93  position: 373.501000 1142.791000 1.267000  size: 0.751000 0.807000 1.706000  angle: 0.000000 -0.000000 -2.184803
detection: id: 94  position: 389.068000 1123.786000 1.137000  size: 0.777000 0.958000 1.757000  angle: 0.000000 0.000000 2.762245
detection: id: 95  position: 347.165000 1121.013000 1.680000  size: 1.787000 4.535000 2.059000  angle: 0.000000 0.000000 2.766591
detection: id: 96  position: 408.562000 1193.056000 1.618000  size: 0.942000 1.040000 1.937000  angle: 0.000000 0.000000 2.991477
detection: id: 97  position: 370.181000 1128.665000 1.301000  size: 0.687000 0.716000 1.730000  angle: 0.000000 -0.000000 -1.839717
detection: id: 98  position: 386.004000 1110.734000 1.488000  size: 0.728000 0.858000 2.000000  angle: 0.000000 -0.000000 -1.930893
detection: id: 99  position: 364.861000 1103.741000 1.450000  size: 0.838000 1.030000 1.876000  angle: 0.000000 -0.000000 -1.637765
detection: id: 100  position: 407.622000 1163.156000 1.229000  size: 0.634000 0.618000 1.752000  angle: 0.000000 0.000000 0.267454
detection: id: 101  position: 407.915000 1163.337000 0.920000  size: 0.599000 0.835000 1.265000  angle: 0.000000 -0.000000 -1.888987
detection: id: 102  position: 407.962000 1190.975000 1.341000  size: 1.908000 0.579000 1.051000  angle: 0.000000 -0.000000 -0.412002
detection: id: 103  position: 390.829000 1151.462000 1.012000  size: 2.042000 0.714000 1.073000  angle: 0.000000 -0.000000 -0.382140
detection: id: 104  position: 394.741000 1160.871000 1.080000  size: 1.950000 0.720000 1.148000  angle: 0.000000 -0.000000 -0.416732
detection: id: 105  position: 390.644000 1112.934000 0.719000  size: 0.433000 0.438000 0.761000  angle: 0.000000 0.000000 2.573436
detection: id: 106  position: 406.927000 1193.491000 1.561000  size: 0.971000 0.937000 1.568000  angle: 0.000000 0.000000 2.903920
detection: id: 107  position: 397.389000 1164.192000 1.090000  size: 2.037000 0.731000 1.100000  angle: 0.000000 -0.000000 -0.431969
detection: id: 108  position: 405.710000 1111.637000 1.063000  size: 1.907000 4.727000 1.957000  angle: 0.000000 0.000000 -0.631873
detection: id: 109  position: 391.097000 1149.746000 0.880000  size: 0.485000 0.474000 0.784000  angle: 0.000000 0.000000 -0.396155
detection: id: 110  position: 385.790000 1136.788000 0.932000  size: 0.415000 0.359000 0.761000  angle: 0.000000 0.000000 -0.470995
detection: id: 111  position: 396.535000 1162.355000 1.079000  size: 2.034000 0.683000 1.127000  angle: 0.000000 -0.000000 -0.445530
detection: id: 112  position: 393.304000 1155.030000 1.038000  size: 1.908000 0.721000 1.106000  angle: 0.000000 -0.000000 -0.401146
detection: id: 113  position: 394.805000 1113.162000 0.762000  size: 2.025000 0.693000 1.046000  angle: 0.000000 0.000000 1.144569
detection: id: 114  position: 352.109000 1115.839000 0.885000  size: 0.401000 0.417000 0.610000  angle: 0.000000 0.000000 1.203544
detection: id: 115  position: 401.232000 1096.606000 2.299000  size: 2.853000 10.107000 3.608000  angle: 0.000000 0.000000 2.752088
detection: id: 116  position: 343.272000 1129.043000 1.671000  size: 2.018000 5.582000 2.132000  angle: 0.000000 0.000000 -0.367409
detection: id: 117  position: 365.488000 1102.714000 0.916000  size: 2.285000 0.561000 1.092000  angle: 0.000000 0.000000 3.057398
detection: id: 118  position: 399.763000 1169.774000 1.197000  size: 1.990000 0.651000 1.107000  angle: 0.000000 -0.000000 -0.360829
detection: id: 119  position: 393.035000 1100.337000 1.388000  size: 1.706000 4.272000 1.650000  angle: 0.000000 0.000000 2.734634
detection: id: 120  position: 401.299000 1100.448000 1.249000  size: 1.745000 4.663000 1.482000  angle: 0.000000 0.000000 2.734634
detection: id: 121  position: 415.355000 1104.269000 0.538000  size: 0.492000 0.499000 0.789000  angle: 0.000000 0.000000 2.769785
detection: id: 122  position: 389.621000 1114.222000 1.312000  size: 0.749000 0.936000 1.856000  angle: 0.000000 0.000000 1.080830
detection: id: 123  position: 398.575000 1111.607000 0.753000  size: 1.981000 0.675000 1.078000  angle: 0.000000 0.000000 1.146018
detection: id: 124  position: 389.407000 1112.306000 0.829000  size: 0.382000 0.444000 0.803000  angle: 0.000000 0.000000 2.653703
detection: id: 125  position: 391.613000 1111.538000 1.356000  size: 0.595000 0.718000 1.760000  angle: 0.000000 0.000000 1.472464
detection: id: 126  position: 389.723000 1148.689000 0.881000  size: 0.379000 0.356000 0.803000  angle: 0.000000 0.000000 -0.356571
detection: id: 127  position: 363.433000 1098.330000 0.879000  size: 2.219000 0.667000 1.169000  angle: 0.000000 0.000000 2.724145
detection: id: 128  position: 362.423000 1105.191000 0.967000  size: 2.404000 0.721000 1.341000  angle: 0.000000 -0.000000 -1.633314
detection: id: 129  position: 341.991000 1148.179000 1.373000  size: 0.973000 0.983000 1.811000  angle: 0.000000 0.000000 2.687615
detection: id: 130  position: 388.713000 1111.416000 0.877000  size: 0.422000 0.445000 0.734000  angle: 0.000000 0.000000 2.568723
detection: id: 131  position: 363.536000 1126.245000 0.945000  size: 0.422000 0.407000 0.764000  angle: 0.000000 0.000000 -0.416383
detection: id: 132  position: 400.334000 1110.860000 0.714000  size: 1.974000 0.626000 1.054000  angle: 0.000000 0.000000 1.146018
detection: id: 133  position: 433.059000 1088.732000 0.713000  size: 0.489000 0.509000 0.767000  angle: 0.000000 0.000000 2.753606
detection: id: 134  position: 349.475000 1114.658000 1.225000  size: 2.032000 0.687000 1.148000  angle: 0.000000 -0.000000 -2.373002
detection: id: 135  position: 384.513000 1133.726000 1.043000  size: 2.030000 0.666000 1.150000  angle: 0.000000 -0.000000 -0.410362
detection: id: 136  position: 396.673000 1112.449000 0.769000  size: 2.086000 0.677000 1.091000  angle: 0.000000 0.000000 1.191117
detection: id: 137  position: 360.054000 1122.451000 1.385000  size: 1.875000 4.363000 1.441000  angle: 0.000000 0.000000 -0.379435
detection: id: 138  position: 402.475000 1101.412000 0.818000  size: 0.393000 0.424000 0.734000  angle: 0.000000 0.000000 2.752349
detection: id: 139  position: 396.989000 1107.046000 1.270000  size: 0.759000 0.829000 1.780000  angle: 0.000000 0.000000 3.086754
detection: id: 140  position: 356.771000 1113.880000 0.925000  size: 0.419000 0.397000 0.691000  angle: 0.000000 0.000000 1.238259
detection: id: 141  position: 391.223000 1112.624000 0.933000  size: 1.790000 0.621000 1.119000  angle: 0.000000 0.000000 2.775283
detection: id: 142  position: 392.934000 1113.736000 0.822000  size: 2.056000 0.613000 1.181000  angle: 0.000000 0.000000 1.521945
detection: id: 143  position: 425.103000 1115.134000 1.740000  size: 0.791000 0.909000 1.780000  angle: 0.000000 0.000000 2.113096
detection: id: 144  position: 361.249000 1127.235000 0.975000  size: 0.411000 0.395000 0.803000  angle: 0.000000 0.000000 -0.399768
detection: id: 145  position: 363.102000 1123.498000 1.068000  size: 0.437000 0.392000 0.777000  angle: 0.000000 0.000000 -0.406574
detection: id: 146  position: 383.632000 1132.987000 0.981000  size: 0.383000 0.399000 0.705000  angle: 0.000000 0.000000 -0.423487
detection: id: 147  position: 359.147000 1124.916000 1.016000  size: 0.439000 0.436000 0.774000  angle: 0.000000 0.000000 -0.406365
detection: id: 148  position: 427.286000 1091.126000 0.707000  size: 0.478000 0.465000 0.766000  angle: 0.000000 0.000000 2.756276
detection: id: 149  position: 406.725000 1099.672000 0.834000  size: 0.392000 0.451000 0.690000  angle: 0.000000 -0.000000 -2.832704
detection: id: 150  position: 357.199000 1105.260000 0.901000  size: 2.019000 0.660000 1.250000  angle: 0.000000 -0.000000 -1.653176
detection: id: 151  position: 456.835000 1112.962000 2.196000  size: 0.860000 1.078000 2.000000  angle: 0.000000 0.000000 2.898695
detection: id: 152  position: 352.538000 1128.041000 0.982000  size: 0.476000 0.489000 0.704000  angle: 0.000000 0.000000 -0.406365

frame: 20 detections_num: 156 timestamp: 1532402937.198682
detection: id: 1  position: 373.208000 1130.504000 1.275000  size: 0.621000 0.669000 1.642000  angle: 0.000000 0.000000 -0.368107
detection: id: 2  position: 374.221000 1143.758000 1.492000  size: 0.775000 0.769000 1.711000  angle: 0.000000 -0.000000 -2.092423
detection: id: 3  position: 354.091000 1132.468000 1.216000  size: 2.011000 4.633000 1.573000  angle: 0.000000 0.000000 -0.385945
detection: id: 4  position: 380.559000 1170.193000 2.076000  size: 0.752000 0.819000 1.637000  angle: 0.000000 0.000000 1.409755
detection: id: 5  position: 372.914000 1129.598000 1.322000  size: 0.689000 1.770000 1.709000  angle: 0.000000 0.000000 -0.201865
detection: id: 6  position: 373.356000 1141.411000 1.340000  size: 0.661000 0.703000 1.839000  angle: 0.000000 -0.000000 -2.306976
detection: id: 7  position: 393.034000 1113.302000 1.245000  size: 0.626000 0.687000 1.766000  angle: 0.000000 0.000000 -1.384133
detection: id: 8  position: 411.672000 1092.092000 2.044000  size: 2.508000 6.452000 3.236000  angle: 0.000000 0.000000 2.734634
detection: id: 9  position: 355.803000 1124.677000 1.486000  size: 1.169000 2.059000 1.931000  angle: 0.000000 0.000000 -0.379435
detection: id: 10  position: 385.913000 1106.065000 1.376000  size: 0.700000 0.913000 1.760000  angle: 0.000000 -0.000000 -1.794932
detection: id: 11  position: 409.351000 1117.078000 1.069000  size: 0.844000 2.229000 1.336000  angle: 0.000000 0.000000 2.192518
detection: id: 12  position: 392.030000 1105.946000 0.999000  size: 2.068000 0.616000 1.169000  angle: 0.000000 -0.000000 -1.989256
detection: id: 13  position: 364.615000 1104.564000 1.033000  size: 2.143000 0.699000 1.109000  angle: 0.000000 -0.000000 -2.102982
detection: id: 14  position: 426.184000 1115.131000 1.909000  size: 0.979000 0.995000 1.890000  angle: 0.000000 0.000000 2.638292
detection: id: 15  position: 351.083000 1112.973000 1.270000  size: 2.192000 0.668000 1.132000  angle: 0.000000 -0.000000 -2.425624
detection: id: 16  position: 419.424000 1102.525000 0.434000  size: 0.488000 0.513000 0.798000  angle: 0.000000 0.000000 2.747009
detection: id: 17  position: 456.587000 1114.230000 2.052000  size: 0.874000 1.034000 1.798000  angle: 0.000000 0.000000 2.837347
detection: id: 18  position: 389.341000 1113.285000 1.337000  size: 0.695000 0.914000 1.905000  angle: 0.000000 0.000000 1.047442
detection: id: 19  position: 355.875000 1106.143000 1.031000  size: 1.911000 0.589000 1.327000  angle: 0.000000 -0.000000 -2.735228
detection: id: 20  position: 424.173000 1100.769000 0.426000  size: 0.473000 0.484000 0.730000  angle: 0.000000 0.000000 2.747009
detection: id: 21  position: 431.794000 1089.294000 0.702000  size: 0.424000 0.421000 0.808000  angle: 0.000000 0.000000 2.753606
detection: id: 22  position: 389.750000 1123.017000 1.084000  size: 0.648000 0.709000 1.609000  angle: 0.000000 0.000000 3.133355
detection: id: 23  position: 394.842000 1158.711000 1.112000  size: 1.977000 0.703000 1.149000  angle: 0.000000 -0.000000 -0.418879
detection: id: 24  position: 408.524000 1190.723000 1.539000  size: 1.910000 0.555000 1.055000  angle: 0.000000 -0.000000 -0.406156
detection: id: 25  position: 418.810000 1153.863000 1.197000  size: 0.934000 0.891000 1.835000  angle: 0.000000 -0.000000 -1.937001
detection: id: 26  position: 366.261000 1137.928000 1.323000  size: 0.800000 0.908000 1.835000  angle: 0.000000 0.000000 -0.838648
detection: id: 27  position: 394.050000 1156.846000 1.099000  size: 1.964000 0.694000 1.131000  angle: 0.000000 -0.000000 -0.383693
detection: id: 28  position: 361.627000 1116.685000 1.541000  size: 1.708000 4.010000 1.631000  angle: 0.000000 0.000000 3.053680
detection: id: 29  position: 371.852000 1129.261000 1.367000  size: 0.790000 0.741000 1.725000  angle: 0.000000 0.000000 -0.298294
detection: id: 30  position: 352.368000 1111.003000 1.187000  size: 2.259000 0.712000 1.215000  angle: 0.000000 -0.000000 -2.764813
detection: id: 31  position: 410.168000 1163.857000 2.148000  size: 2.877000 10.201000 3.595000  angle: 0.000000 -0.000000 -1.914504
detection: id: 32  position: 392.077000 1104.169000 1.558000  size: 2.135000 4.956000 2.170000  angle: 0.000000 0.000000 2.734634
detection: id: 33  position: 415.251000 1096.115000 0.712000  size: 0.435000 0.451000 0.706000  angle: 0.000000 0.000000 2.752349
detection: id: 34  position: 386.429000 1110.011000 1.393000  size: 0.767000 0.951000 1.835000  angle: 0.000000 -0.000000 -1.965799
detection: id: 35  position: 387.520000 1143.568000 1.125000  size: 1.967000 0.704000 0.962000  angle: 0.000000 -0.000000 -0.361562
detection: id: 36  position: 359.898000 1112.295000 1.107000  size: 2.001000 0.626000 1.077000  angle: 0.000000 -0.000000 -1.961261
detection: id: 37  position: 389.246000 1114.882000 1.254000  size: 0.720000 0.780000 1.812000  angle: 0.000000 0.000000 1.117255
detection: id: 38  position: 392.526000 1153.183000 1.116000  size: 2.060000 0.759000 1.100000  angle: 0.000000 -0.000000 -0.418600
detection: id: 39  position: 359.553000 1105.178000 1.171000  size: 2.412000 0.675000 1.385000  angle: 0.000000 -0.000000 -1.554617
detection: id: 40  position: 402.373000 1121.061000 1.019000  size: 0.690000 0.761000 1.730000  angle: 0.000000 0.000000 1.286325
